Time(longsecs),Time(UTC),Temperature(&deg;C),Sensor SOH Voltage 1(V),Sensor SOH Voltage 2(V),Sensor SOH Voltage 3(V),
1507463117,2017-10-08 11:45:17.584,2.4473694E1,-1.1827936E0,-1.1840239E0,-1.1912518E0,
1507463177,2017-10-08 11:46:17.584,2.4505249E1,-1.1772032E0,-1.170866E0,-1.1828709E0,
1507463237,2017-10-08 11:47:17.584,2.4510498E1,-1.1718588E0,-1.1639624E0,-1.1744032E0,
1507463297,2017-10-08 11:48:17.584,2.4565216E1,-1.1945906E0,-1.1860332E0,-1.2000341E0,
1507463357,2017-10-08 11:49:17.589,2.4380096E1,-1.1736488E0,-1.1789522E0,-1.180892E0,
1507463417,2017-10-08 11:50:17.584,2.429068E1,-1.1680241E0,-1.164114E0,-1.1720238E0,
1507463477,2017-10-08 11:51:17.584,2.4445312E1,-1.2200012E0,-1.218297E0,-1.223753E0,
1507463537,2017-10-08 11:52:17.584,2.4312775E1,-1.1875191E0,-1.1819296E0,-1.1926031E0,
1507463597,2017-10-08 11:53:17.584,2.4628296E1,-1.170618E0,-1.1719275E0,-1.175456E0,
1507463657,2017-10-08 11:54:17.584,2.4438995E1,-1.177988E0,-1.1753111E0,-1.1853428E0,
1507463717,2017-10-08 11:55:17.584,2.4286499E1,-1.1681576E0,-1.1663246E0,-1.1740952E0,
1507463777,2017-10-08 11:56:17.584,2.4450562E1,-1.1754799E0,-1.1708689E0,-1.1838694E0,
1507463837,2017-10-08 11:57:17.594,2.4342224E1,-1.1771879E0,-1.1722612E0,-1.1822577E0,
1507463897,2017-10-08 11:58:17.584,2.4299103E1,-1.1741886E0,-1.1699162E0,-1.1789703E0,
1507463957,2017-10-08 11:59:17.584,2.4413757E1,-1.1801882E0,-1.1709042E0,-1.1800556E0,
1507464017,2017-10-08 12:00:17.584,2.440744E1,-1.1774769E0,-1.1746635E0,-1.185008E0,
1507464077,2017-10-08 12:01:17.589,2.4515778E1,-1.1738548E0,-1.1677351E0,-1.1783161E0,
1507464137,2017-10-08 12:02:17.584,2.4270721E1,-1.1856346E0,-1.183424E0,-1.1929607E0,
1507464197,2017-10-08 12:03:17.585,2.4450562E1,-1.1897078E0,-1.1863823E0,-1.193408E0,
1507464257,2017-10-08 12:04:17.584,2.428122E1,-1.1796818E0,-1.1785698E0,-1.1902561E0,
1507464317,2017-10-08 12:05:17.584,2.4336975E1,-1.1944914E0,-1.1908312E0,-1.1987505E0,
1507464377,2017-10-08 12:06:17.584,2.4379028E1,-1.1861601E0,-1.1819019E0,-1.1903038E0,
1507464437,2017-10-08 12:07:17.584,2.44516E1,-1.1794004E0,-1.1761122E0,-1.1834736E0,
1507464497,2017-10-08 12:08:17.586,2.4555725E1,-1.167285E0,-1.1663885E0,-1.1778164E0,
1507464557,2017-10-08 12:09:17.586,2.441269E1,-1.1865301E0,-1.1804943E0,-1.1896048E0,
1507464617,2017-10-08 12:10:17.584,2.4269653E1,-1.1775236E0,-1.1745491E0,-1.1840429E0,
1507464677,2017-10-08 12:11:17.584,2.429068E1,-1.1862879E0,-1.182435E0,-1.1914749E0,
1507464737,2017-10-08 12:12:17.584,2.4594666E1,-1.1846466E0,-1.1862383E0,-1.1936035E0,
1507464797,2017-10-08 12:13:17.584,2.4367462E1,-1.1899691E0,-1.1827698E0,-1.193614E0,
1507464857,2017-10-08 12:14:17.584,2.4171844E1,-1.1875772E0,-1.1806965E0,-1.1891851E0,
1507464917,2017-10-08 12:15:17.584,2.4240204E1,-1.1695185E0,-1.1714268E0,-1.1807966E0,
1507464977,2017-10-08 12:16:17.584,2.442743E1,-1.1788034E0,-1.1708269E0,-1.1844082E0,
1507465037,2017-10-08 12:17:17.584,2.4186554E1,-1.1886358E0,-1.1809006E0,-1.1917706E0,
1507465097,2017-10-08 12:18:17.584,2.4384308E1,-1.1802588E0,-1.1755228E0,-1.1836891E0,
1507465157,2017-10-08 12:19:17.584,2.4350647E1,-1.1780024E0,-1.1715145E0,-1.1796408E0,
1507465217,2017-10-08 12:20:17.584,2.4307526E1,-1.1776428E0,-1.1807051E0,-1.1823196E0,
1507465277,2017-10-08 12:21:17.584,2.4341187E1,-1.177E0,-1.1761208E0,-1.1814814E0,
1507465337,2017-10-08 12:22:17.585,2.4107697E1,-1.1699104E0,-1.1643591E0,-1.1727314E0,
1507465397,2017-10-08 12:23:17.584,2.4394806E1,-1.1684294E0,-1.1691933E0,-1.1748562E0,
1507465457,2017-10-08 12:24:17.584,2.4453705E1,-1.1778431E0,-1.1746092E0,-1.1813049E0,
1507465517,2017-10-08 12:25:17.584,2.4566254E1,-1.185792E0,-1.1771965E0,-1.1927385E0,
1507465577,2017-10-08 12:26:17.584,2.4170776E1,-1.1846161E0,-1.1828184E0,-1.1911573E0,
1507465637,2017-10-08 12:27:17.584,2.434433E1,-1.1748095E0,-1.1676836E0,-1.1822739E0,
1507465697,2017-10-08 12:28:17.584,2.4340118E1,-1.1816912E0,-1.183094E0,-1.1910801E0,
1507465757,2017-10-08 12:29:17.606,2.4199188E1,-1.1850681E0,-1.181159E0,-1.1943302E0,
1507465817,2017-10-08 12:30:17.609,2.4456879E1,-1.1842203E0,-1.1830254E0,-1.1920805E0,
1507465877,2017-10-08 12:31:17.584,2.4211823E1,-1.1700649E0,-1.1673708E0,-1.1791449E0,
1507465937,2017-10-08 12:32:17.605,2.4556793E1,-1.1710396E0,-1.1730223E0,-1.1776972E0,
1507465997,2017-10-08 12:33:17.584,2.4347473E1,-1.173975E0,-1.1671448E0,-1.1774654E0,
1507466057,2017-10-08 12:34:17.594,2.4330658E1,-1.1846056E0,-1.1851807E0,-1.1948795E0,
1507466117,2017-10-08 12:35:17.584,2.434433E1,-1.182231E0,-1.1782694E0,-1.183898E0,
1507466177,2017-10-08 12:36:17.605,2.4547333E1,-1.1819029E0,-1.1779537E0,-1.1927547E0,
1507466237,2017-10-08 12:37:17.596,2.4358002E1,-1.1817379E0,-1.1819983E0,-1.1859217E0,
1507466297,2017-10-08 12:38:17.584,2.4303314E1,-1.1819696E0,-1.1813612E0,-1.1901197E0,
1507466357,2017-10-08 12:39:17.584,2.433908E1,-1.1848583E0,-1.1843824E0,-1.1899185E0,
1507466417,2017-10-08 12:40:17.587,2.4259125E1,-1.1888247E0,-1.1898575E0,-1.1967764E0,
1507466477,2017-10-08 12:41:17.584,2.4258087E1,-1.1756334E0,-1.166316E0,-1.176342E0,
1507466537,2017-10-08 12:42:17.584,2.4375885E1,-1.176343E0,-1.1743193E0,-1.1825142E0,
1507466597,2017-10-08 12:43:17.584,2.4287537E1,-1.190361E0,-1.187727E0,-1.1975155E0,
1507466657,2017-10-08 12:44:17.584,2.4349579E1,-1.1871958E0,-1.1840467E0,-1.1880016E0,
1507466717,2017-10-08 12:45:17.584,2.4209717E1,-1.1810389E0,-1.1769161E0,-1.1853533E0,
1507466777,2017-10-08 12:46:17.584,2.4255981E1,-1.1701612E0,-1.16644E0,-1.1743755E0,
1507466837,2017-10-08 12:47:17.584,2.4440033E1,-1.1911039E0,-1.1877823E0,-1.1943207E0,
1507466897,2017-10-08 12:48:17.584,2.4221283E1,-1.1824837E0,-1.1810188E0,-1.1866016E0,
1507466957,2017-10-08 12:49:17.584,2.4243378E1,-1.1733952E0,-1.1682148E0,-1.1762543E0,
1507467017,2017-10-08 12:50:17.584,2.428543E1,-1.181674E0,-1.182107E0,-1.1886511E0,
1507467077,2017-10-08 12:51:17.584,2.4404297E1,-1.1817989E0,-1.1800365E0,-1.1874714E0,
1507467137,2017-10-08 12:52:17.584,2.4260193E1,-1.1808634E0,-1.1772537E0,-1.1890011E0,
1507467197,2017-10-08 12:53:17.595,2.4121368E1,-1.1766624E0,-1.17346E0,-1.1878834E0,
1507467257,2017-10-08 12:54:17.584,2.4347473E1,-1.1704369E0,-1.1656609E0,-1.1772575E0,
1507467317,2017-10-08 12:55:17.584,2.4228638E1,-1.191042E0,-1.1803207E0,-1.1877651E0,
1507467377,2017-10-08 12:56:17.584,2.4263336E1,-1.166789E0,-1.1678982E0,-1.1757259E0,
1507467437,2017-10-08 12:57:17.584,2.4362213E1,-1.1715593E0,-1.1680393E0,-1.1754932E0,
1507467497,2017-10-08 12:58:17.584,2.4099274E1,-1.1846886E0,-1.178812E0,-1.1898565E0,
1507467557,2017-10-08 12:59:17.584,2.4186554E1,-1.1727972E0,-1.1661949E0,-1.1776915E0,
1507467617,2017-10-08 13:00:17.584,2.4274902E1,-1.1860867E0,-1.1803722E0,-1.1916399E0,
1507467677,2017-10-08 13:01:17.585,2.4196045E1,-1.1810465E0,-1.177433E0,-1.1827536E0,
1507467737,2017-10-08 13:02:17.586,2.4298065E1,-1.1776085E0,-1.1768551E0,-1.182395E0,
1507467797,2017-10-08 13:03:17.584,2.4209717E1,-1.1756916E0,-1.1732731E0,-1.182023E0,
1507467857,2017-10-08 13:04:17.585,2.4263336E1,-1.1668167E0,-1.1691523E0,-1.1679859E0,
1507467917,2017-10-08 13:05:17.584,2.4184479E1,-1.1868067E0,-1.1777048E0,-1.1890259E0,
1507467977,2017-10-08 13:06:17.584,2.4298065E1,-1.1710167E0,-1.1692772E0,-1.1743565E0,
1507468037,2017-10-08 13:07:17.584,2.4312775E1,-1.1734638E0,-1.1688128E0,-1.179781E0,
1507468097,2017-10-08 13:08:17.584,2.4172882E1,-1.1845255E0,-1.1796951E0,-1.1895428E0,
1507468157,2017-10-08 13:09:17.584,2.408664E1,-1.1887817E0,-1.1806202E0,-1.1963787E0,
1507468217,2017-10-08 13:10:17.584,2.4226532E1,-1.1675406E0,-1.1608887E0,-1.1720161E0,
1507468277,2017-10-08 13:11:17.584,2.4187622E1,-1.1719856E0,-1.171895E0,-1.1782436E0,
1507468337,2017-10-08 13:12:17.584,2.4207611E1,-1.1724501E0,-1.174284E0,-1.1828747E0,
1507468397,2017-10-08 13:13:17.587,2.4180267E1,-1.1698427E0,-1.1674881E0,-1.172082E0,
1507468457,2017-10-08 13:14:17.584,2.4207611E1,-1.1668692E0,-1.1693106E0,-1.1736517E0,
1507468517,2017-10-08 13:15:17.584,2.4092957E1,-1.1766424E0,-1.17346E0,-1.1818094E0,
1507468577,2017-10-08 13:16:17.584,2.4304352E1,-1.1732626E0,-1.1711292E0,-1.1840296E0,
1507468637,2017-10-08 13:17:17.584,2.425705E1,-1.172616E0,-1.1719275E0,-1.1771803E0,
1507468697,2017-10-08 13:18:17.584,2.4156067E1,-1.1762161E0,-1.1692448E0,-1.1733122E0,
1507468757,2017-10-08 13:19:17.584,2.4191833E1,-1.1652508E0,-1.161089E0,-1.1739216E0,
1507468817,2017-10-08 13:20:17.584,2.4220215E1,-1.1665001E0,-1.1629133E0,-1.174056E0,
1507468877,2017-10-08 13:21:17.584,2.4053009E1,-1.1877155E0,-1.1790953E0,-1.1936693E0,
1507468937,2017-10-08 13:22:17.584,2.4075073E1,-1.1693535E0,-1.1637583E0,-1.1718016E0,
1507468997,2017-10-08 13:23:17.584,2.427597E1,-1.1748962E0,-1.1691561E0,-1.1795597E0,
1507469057,2017-10-08 13:24:17.584,2.4079285E1,-1.1726732E0,-1.1660948E0,-1.1761141E0,
1507469117,2017-10-08 13:25:17.611,2.446109E1,-1.168314E0,-1.1615276E0,-1.1739321E0,
1507469177,2017-10-08 13:26:17.584,2.4068756E1,-1.1795635E0,-1.1787043E0,-1.1856432E0,
1507469237,2017-10-08 13:27:17.584,2.4184479E1,-1.171565E0,-1.1649418E0,-1.1772156E0,
1507469297,2017-10-08 13:28:17.584,2.4152924E1,-1.1661015E0,-1.1578255E0,-1.1687546E0,
1507469357,2017-10-08 13:29:17.611,2.4199188E1,-1.1800919E0,-1.1698809E0,-1.1844463E0,
1507469417,2017-10-08 13:30:17.584,2.4139252E1,-1.1795969E0,-1.1760626E0,-1.1873522E0,
1507469477,2017-10-08 13:31:17.584,2.410138E1,-1.1866102E0,-1.1811743E0,-1.1845198E0,
1507469537,2017-10-08 13:32:17.584,2.4248627E1,-1.1747351E0,-1.1757975E0,-1.1782866E0,
1507469597,2017-10-08 13:33:17.611,2.4084534E1,-1.1920614E0,-1.1881895E0,-1.1859236E0,
1507469657,2017-10-08 13:34:17.584,2.4169739E1,-1.1825876E0,-1.1781349E0,-1.1883917E0,
1507469717,2017-10-08 13:35:17.611,2.41203E1,-1.1849575E0,-1.1798E0,-1.1822214E0,
1507469777,2017-10-08 13:36:17.584,2.4111877E1,-1.1789675E0,-1.173007E0,-1.1897249E0,
1507469837,2017-10-08 13:37:17.584,2.389209E1,-1.178895E0,-1.1706591E0,-1.1901197E0,
1507469897,2017-10-08 13:38:17.584,2.4299103E1,-1.1766291E0,-1.1729631E0,-1.1852102E0,
1507469957,2017-10-08 13:39:17.609,2.4130829E1,-1.1740341E0,-1.1690683E0,-1.1690073E0,
1507470017,2017-10-08 13:40:17.584,2.4151855E1,-1.1779308E0,-1.1740618E0,-1.1803045E0,
1507470077,2017-10-08 13:41:17.584,2.4207611E1,-1.1840382E0,-1.1799545E0,-1.1874895E0,
1507470137,2017-10-08 13:42:17.584,2.4147644E1,-1.1814976E0,-1.177804E0,-1.1848993E0,
1507470197,2017-10-08 13:43:17.584,2.4181305E1,-1.1784983E0,-1.1732159E0,-1.1827745E0,
1507470257,2017-10-08 13:44:17.584,2.4162384E1,-1.1644354E0,-1.1608868E0,-1.1725845E0,
1507470317,2017-10-08 13:45:17.584,2.4039307E1,-1.1823645E0,-1.1798668E0,-1.1886187E0,
1507470377,2017-10-08 13:46:17.584,2.4060364E1,-1.1751375E0,-1.1718559E0,-1.1795149E0,
1507470437,2017-10-08 13:47:17.584,2.4163422E1,-1.1835222E0,-1.1828747E0,-1.1950369E0,
1507470497,2017-10-08 13:48:17.584,2.4072968E1,-1.1760883E0,-1.1749945E0,-1.1788521E0,
1507470557,2017-10-08 13:49:17.587,2.4085602E1,-1.167593E0,-1.1640301E0,-1.1782722E0,
1507470617,2017-10-08 13:50:17.584,2.4165527E1,-1.1801243E0,-1.1766405E0,-1.179472E0,
1507470677,2017-10-08 13:51:17.584,2.4123474E1,-1.1605482E0,-1.1550484E0,-1.1722202E0,
1507470737,2017-10-08 13:52:17.585,2.4132935E1,-1.169941E0,-1.164896E0,-1.168541E0,
1507470797,2017-10-08 13:53:17.586,2.4123474E1,-1.1725674E0,-1.1713219E0,-1.1872234E0,
1507470857,2017-10-08 13:54:17.594,2.4223389E1,-1.1762962E0,-1.1724968E0,-1.1785421E0,
1507470917,2017-10-08 13:55:17.584,2.4225494E1,-1.170599E0,-1.17239E0,-1.1815557E0,
1507470977,2017-10-08 13:56:17.584,2.412976E1,-1.182066E0,-1.1839523E0,-1.189992E0,
1507471037,2017-10-08 13:57:17.584,2.4171844E1,-1.1828499E0,-1.1781464E0,-1.1863031E0,
1507471097,2017-10-08 13:58:17.584,2.4028809E1,-1.1875591E0,-1.182581E0,-1.1904869E0,
1507471157,2017-10-08 13:59:17.584,2.4196045E1,-1.1673088E0,-1.1652069E0,-1.1683588E0,
1507471217,2017-10-08 14:00:17.584,2.4035126E1,-1.1646652E0,-1.1647673E0,-1.1746368E0,
1507471277,2017-10-08 14:01:17.584,2.414975E1,-1.1647768E0,-1.161252E0,-1.176836E0,
1507471337,2017-10-08 14:02:17.584,2.418866E1,-1.1760435E0,-1.1754322E0,-1.1892519E0,
1507471397,2017-10-08 14:03:17.584,2.4028809E1,-1.1823845E0,-1.1811161E0,-1.187005E0,
1507471457,2017-10-08 14:04:17.584,2.3997253E1,-1.1864986E0,-1.1795654E0,-1.1887894E0,
1507471517,2017-10-08 14:05:17.584,2.4070862E1,-1.1776857E0,-1.1747904E0,-1.1835928E0,
1507471577,2017-10-08 14:06:17.584,2.4119263E1,-1.1696625E0,-1.1702242E0,-1.182581E0,
1507471637,2017-10-08 14:07:17.584,2.3891022E1,-1.1724186E0,-1.1683521E0,-1.1773939E0,
1507471697,2017-10-08 14:08:17.584,2.4019348E1,-1.1661911E0,-1.1726046E0,-1.180727E0,
1507471757,2017-10-08 14:09:17.584,2.4002502E1,-1.1628151E0,-1.1626387E0,-1.177186E0,
1507471817,2017-10-08 14:10:17.584,2.4001465E1,-1.1691294E0,-1.1651735E0,-1.167552E0,
1507471877,2017-10-08 14:11:17.584,2.4133972E1,-1.1720619E0,-1.1741791E0,-1.1790819E0,
1507471937,2017-10-08 14:12:17.584,2.404248E1,-1.1822147E0,-1.1812611E0,-1.1866207E0,
1507471997,2017-10-08 14:13:17.584,2.4095062E1,-1.1816998E0,-1.1813993E0,-1.1901741E0,
1507472057,2017-10-08 14:14:17.584,2.3965698E1,-1.1784925E0,-1.1727619E0,-1.1758204E0,
1507472117,2017-10-08 14:15:17.584,2.4079285E1,-1.165245E0,-1.1731119E0,-1.184969E0,
1507472177,2017-10-08 14:16:17.584,2.4104523E1,-1.1793861E0,-1.1762638E0,-1.1860094E0,
1507472237,2017-10-08 14:17:17.584,2.4017242E1,-1.1588097E0,-1.1587219E0,-1.1690111E0,
1507472297,2017-10-08 14:18:17.584,2.4124512E1,-1.1565666E0,-1.1621046E0,-1.1719551E0,
1507472357,2017-10-08 14:19:17.611,2.4216003E1,-1.1819019E0,-1.176158E0,-1.1793089E0,
1507472417,2017-10-08 14:20:17.584,2.3922577E1,-1.1713543E0,-1.17451E0,-1.1789103E0,
1507472477,2017-10-08 14:21:17.584,2.4186554E1,-1.1771526E0,-1.1678743E0,-1.1784363E0,
1507472537,2017-10-08 14:22:17.584,2.3966736E1,-1.1836596E0,-1.1714029E0,-1.1803102E0,
1507472597,2017-10-08 14:23:17.584,2.4069824E1,-1.1712723E0,-1.1712952E0,-1.1789331E0,
1507472657,2017-10-08 14:24:17.584,2.409613E1,-1.1748371E0,-1.1705208E0,-1.1758375E0,
1507472717,2017-10-08 14:25:17.584,2.4085602E1,-1.1735086E0,-1.1627951E0,-1.1718702E0,
1507472777,2017-10-08 14:26:17.584,2.4020386E1,-1.1766539E0,-1.1707201E0,-1.1764536E0,
1507472837,2017-10-08 14:27:17.584,2.3835266E1,-1.1731825E0,-1.1682329E0,-1.1793404E0,
1507472897,2017-10-08 14:28:17.584,2.4145538E1,-1.1779003E0,-1.1820688E0,-1.1892385E0,
1507472957,2017-10-08 14:29:17.603,2.4104523E1,-1.179327E0,-1.1721067E0,-1.1798935E0,
1507473017,2017-10-08 14:30:17.584,2.4009857E1,-1.1643639E0,-1.1549788E0,-1.1649837E0,
1507473077,2017-10-08 14:31:17.584,2.3950958E1,-1.1709957E0,-1.1694393E0,-1.1800537E0,
1507473137,2017-10-08 14:32:17.584,2.4238098E1,-1.1752253E0,-1.1765633E0,-1.1836472E0,
1507473197,2017-10-08 14:33:17.584,2.406247E1,-1.1692123E0,-1.1621113E0,-1.1702766E0,
1507473257,2017-10-08 14:34:17.585,2.4002502E1,-1.1784401E0,-1.1789188E0,-1.1891298E0,
1507473317,2017-10-08 14:35:17.584,2.4089813E1,-1.1681137E0,-1.1563797E0,-1.1675606E0,
1507473377,2017-10-08 14:36:17.584,2.4054047E1,-1.1835823E0,-1.1711082E0,-1.1841707E0,
1507473437,2017-10-08 14:37:17.584,2.407193E1,-1.171277E0,-1.1722059E0,-1.1783876E0,
1507473497,2017-10-08 14:38:17.584,2.400357E1,-1.1790257E0,-1.1797972E0,-1.1904764E0,
1507473557,2017-10-08 14:39:17.584,2.4056152E1,-1.1800642E0,-1.1827459E0,-1.1910324E0,
1507473617,2017-10-08 14:40:17.585,2.3852112E1,-1.1788015E0,-1.1682243E0,-1.1838436E0,
1507473677,2017-10-08 14:41:17.586,2.4097168E1,-1.1668825E0,-1.1662683E0,-1.1735821E0,
1507473737,2017-10-08 14:42:17.586,2.4139252E1,-1.1707592E0,-1.1650038E0,-1.176197E0,
1507473797,2017-10-08 14:43:17.584,2.406247E1,-1.1782923E0,-1.1774578E0,-1.1829777E0,
1507473857,2017-10-08 14:44:17.584,2.4170776E1,-1.1896992E0,-1.1800861E0,-1.1936083E0,
1507473917,2017-10-08 14:45:17.584,2.4017242E1,-1.1683826E0,-1.1610727E0,-1.1701479E0,
1507473977,2017-10-08 14:46:17.585,2.4014069E1,-1.1677732E0,-1.1638489E0,-1.170394E0,
1507474037,2017-10-08 14:47:17.584,2.4021454E1,-1.1677799E0,-1.1608467E0,-1.1700706E0,
1507474097,2017-10-08 14:48:17.584,2.394571E1,-1.1659698E0,-1.1653633E0,-1.1761255E0,
1507474157,2017-10-08 14:49:17.584,2.4131866E1,-1.1822577E0,-1.174675E0,-1.1830235E0,
1507474217,2017-10-08 14:50:17.584,2.4176056E1,-1.1723385E0,-1.166461E0,-1.1753654E0,
1507474277,2017-10-08 14:51:17.584,2.387735E1,-1.1664448E0,-1.1616335E0,-1.1705914E0,
1507474337,2017-10-08 14:52:17.584,2.424231E1,-1.1742811E0,-1.1744995E0,-1.1800385E0,
1507474397,2017-10-08 14:53:17.584,2.3993042E1,-1.1703997E0,-1.1686058E0,-1.1744261E0,
1507474457,2017-10-08 14:54:17.585,2.4007782E1,-1.1800346E0,-1.1779909E0,-1.1821728E0,
1507474517,2017-10-08 14:55:17.584,2.4176056E1,-1.1819143E0,-1.1801748E0,-1.1832075E0,
1507474577,2017-10-08 14:56:17.584,2.4055084E1,-1.1661539E0,-1.1666222E0,-1.1727896E0,
1507474637,2017-10-08 14:57:17.584,2.3928894E1,-1.1845617E0,-1.1840467E0,-1.1871538E0,
1507474697,2017-10-08 14:58:17.584,2.410559E1,-1.1746159E0,-1.1696243E0,-1.177515E0,
1507474757,2017-10-08 14:59:17.584,2.4024597E1,-1.1663074E0,-1.1676989E0,-1.1736202E0,
1507474817,2017-10-08 15:00:17.584,2.412976E1,-1.1662941E0,-1.1647778E0,-1.1757631E0,
1507474877,2017-10-08 15:01:17.584,2.412558E1,-1.1686964E0,-1.1706486E0,-1.1750441E0,
1507474937,2017-10-08 15:02:17.584,2.4165527E1,-1.1790676E0,-1.1726389E0,-1.1851501E0,
1507474997,2017-10-08 15:03:17.584,2.4076141E1,-1.1754351E0,-1.1720924E0,-1.1797781E0,
1507475057,2017-10-08 15:04:17.584,2.392572E1,-1.1643782E0,-1.1623611E0,-1.1692896E0,
1507475117,2017-10-08 15:05:17.584,2.3963593E1,-1.1752863E0,-1.1713305E0,-1.1843414E0,
1507475177,2017-10-08 15:06:17.584,2.414975E1,-1.1688995E0,-1.1644945E0,-1.1692276E0,
1507475237,2017-10-08 15:07:17.584,2.3972015E1,-1.1738071E0,-1.1693258E0,-1.1797562E0,
1507475297,2017-10-08 15:08:17.611,2.4199188E1,-1.1750603E0,-1.1697779E0,-1.1780548E0,
1507475357,2017-10-08 15:09:17.584,2.414975E1,-1.1844702E0,-1.1804752E0,-1.1889496E0,
1507475417,2017-10-08 15:10:17.584,2.4100311E1,-1.1736097E0,-1.1709366E0,-1.1768274E0,
1507475477,2017-10-08 15:11:17.584,2.4233887E1,-1.1861515E0,-1.1851692E0,-1.1872101E0,
1507475537,2017-10-08 15:12:17.584,2.4138184E1,-1.1682062E0,-1.1645241E0,-1.1756334E0,
1507475597,2017-10-08 15:13:17.584,2.4313843E1,-1.1748152E0,-1.1726007E0,-1.1826124E0,
1507475657,2017-10-08 15:14:17.584,2.4025635E1,-1.1631975E0,-1.159441E0,-1.1650476E0,
1507475717,2017-10-08 15:15:17.584,2.4192871E1,-1.174716E0,-1.171176E0,-1.1775312E0,
1507475777,2017-10-08 15:16:17.584,2.4161316E1,-1.1819353E0,-1.1787348E0,-1.186346E0,
1507475837,2017-10-08 15:17:17.584,2.3953064E1,-1.1656771E0,-1.1651983E0,-1.1740284E0,
1507475897,2017-10-08 15:18:17.585,2.3967804E1,-1.1663771E0,-1.1639347E0,-1.1730423E0,
1507475957,2017-10-08 15:19:17.584,2.419815E1,-1.1757631E0,-1.1710129E0,-1.1803656E0,
1507476017,2017-10-08 15:20:17.584,2.4306458E1,-1.1680717E0,-1.1640892E0,-1.1743631E0,
1507476077,2017-10-08 15:21:17.584,2.4141327E1,-1.18332E0,-1.1799488E0,-1.1889105E0,
1507476137,2017-10-08 15:22:17.584,2.42276E1,-1.1636753E0,-1.1633091E0,-1.1732216E0,
1507476197,2017-10-08 15:23:17.584,2.4200226E1,-1.1741142E0,-1.1706238E0,-1.1780052E0,
1507476257,2017-10-08 15:24:17.584,2.4077179E1,-1.1752806E0,-1.1735106E0,-1.1804409E0,
1507476317,2017-10-08 15:25:17.585,2.4206543E1,-1.1843138E0,-1.1820879E0,-1.1907434E0,
1507476377,2017-10-08 15:26:17.584,2.4174988E1,-1.1856785E0,-1.1790819E0,-1.190546E0,
1507476437,2017-10-08 15:27:17.584,2.430542E1,-1.1755037E0,-1.1696281E0,-1.1785975E0,
1507476497,2017-10-08 15:28:17.584,2.4327515E1,-1.1856594E0,-1.1749411E0,-1.1894913E0,
1507476557,2017-10-08 15:29:17.584,2.4007782E1,-1.1864252E0,-1.1828222E0,-1.1880722E0,
1507476617,2017-10-08 15:30:17.585,2.4229675E1,-1.1856918E0,-1.182066E0,-1.1920347E0,
1507476677,2017-10-08 15:31:17.584,2.422232E1,-1.178503E0,-1.1738291E0,-1.1823454E0,
1507476737,2017-10-08 15:32:17.584,2.4213928E1,-1.1712952E0,-1.1663103E0,-1.1728544E0,
1507476797,2017-10-08 15:33:17.584,2.425705E1,-1.1748981E0,-1.1694727E0,-1.1827068E0,
1507476857,2017-10-08 15:34:17.584,2.4220215E1,-1.165308E0,-1.1645536E0,-1.1719065E0,
1507476917,2017-10-08 15:35:17.587,2.4214966E1,-1.1775103E0,-1.1772423E0,-1.184763E0,
1507476977,2017-10-08 15:36:17.584,2.4070862E1,-1.181674E0,-1.1779623E0,-1.1844568E0,
1507477037,2017-10-08 15:37:17.586,2.408664E1,-1.1710415E0,-1.1690016E0,-1.1754904E0,
1507477097,2017-10-08 15:38:17.586,2.4185516E1,-1.1831007E0,-1.1761312E0,-1.1880207E0,
1507477157,2017-10-08 15:39:17.584,2.4258087E1,-1.1789675E0,-1.1755676E0,-1.1788454E0,
1507477217,2017-10-08 15:40:17.584,2.4278076E1,-1.1854143E0,-1.1774387E0,-1.1847162E0,
1507477277,2017-10-08 15:41:17.584,2.4351685E1,-1.185916E0,-1.187479E0,-1.1904545E0,
1507477337,2017-10-08 15:42:17.584,2.4530487E1,-1.1689186E0,-1.1671085E0,-1.1780491E0,
1507477397,2017-10-08 15:43:17.584,2.423285E1,-1.1688423E0,-1.1623611E0,-1.1717157E0,
1507477457,2017-10-08 15:44:17.584,2.4460022E1,-1.1709204E0,-1.1668253E0,-1.1694841E0,
1507477517,2017-10-08 15:45:17.584,2.4321198E1,-1.1757946E0,-1.1750612E0,-1.1809635E0,
1507477577,2017-10-08 15:46:17.584,2.4340118E1,-1.1783724E0,-1.1750898E0,-1.1835651E0,
1507477637,2017-10-08 15:47:17.584,2.4442139E1,-1.1789131E0,-1.1828108E0,-1.1895771E0,
1507477697,2017-10-08 15:48:17.584,2.4318024E1,-1.184804E0,-1.1868324E0,-1.1941023E0,
1507477757,2017-10-08 15:49:17.584,2.4674591E1,-1.1782007E0,-1.1781731E0,-1.1818371E0,
1507477817,2017-10-08 15:50:17.584,2.436853E1,-1.1794777E0,-1.1770039E0,-1.1814299E0,
1507477877,2017-10-08 15:51:17.584,2.4537842E1,-1.182373E0,-1.1847296E0,-1.1902037E0,
1507477937,2017-10-08 15:52:17.584,2.442215E1,-1.18155E0,-1.1785612E0,-1.1878614E0,
1507477997,2017-10-08 15:53:17.584,2.459256E1,-1.1726351E0,-1.1693535E0,-1.1820574E0,
1507478057,2017-10-08 15:54:17.584,2.437799E1,-1.1720619E0,-1.1665573E0,-1.1799841E0,
1507478117,2017-10-08 15:55:17.584,2.4489471E1,-1.1745386E0,-1.1714544E0,-1.1731691E0,
